data,function,width,errorbound,ssim
synthetic64m,variance,600,0.01,0.9959
synthetic64m,variance,600,0.05,0.991
synthetic64m,variance,600,0.1,0.986
synthetic64m,variance,600,1e-08,1.0
synthetic64m,variance,800,0.0001,0.9999
synthetic64m,variance,800,0.01,0.9948
synthetic64m,variance,800,0.05,0.9919
synthetic64m,variance,800,0.1,0.9874
synthetic64m,variance,800,1e-08,1.0
synthetic64m,weightsum,1000,0.0001,1.0
synthetic64m,weightsum,1000,0.01,0.9968
synthetic64m,weightsum,1000,0.05,0.9916
synthetic64m,weightsum,1000,0.1,0.9895
synthetic64m,weightsum,1000,1e-08,1.0
synthetic64m,weightsum,200,0.0001,0.9999
synthetic64m,weightsum,200,0.01,0.996
synthetic64m,weightsum,200,0.05,0.988
synthetic64m,weightsum,200,0.1,0.979
synthetic64m,weightsum,200,1e-08,1.0
synthetic64m,weightsum,400,0.0001,1.0
synthetic64m,weightsum,400,0.01,0.9969
synthetic64m,weightsum,400,0.05,0.9881
synthetic64m,weightsum,400,0.1,0.9771
synthetic64m,weightsum,400,1e-08,1.0
synthetic64m,weightsum,600,0.0001,0.9999
synthetic64m,weightsum,600,0.01,0.996
synthetic64m,weightsum,600,0.05,0.9911
synthetic64m,weightsum,600,0.1,0.9809
synthetic64m,weightsum,600,1e-08,1.0
synthetic64m,weightsum,800,0.0001,1.0
synthetic64m,weightsum,800,0.01,0.9964
synthetic64m,weightsum,800,0.05,0.9915
synthetic64m,weightsum,800,0.1,0.9871
synthetic64m,weightsum,800,1e-08,1.0
synthetic8m,boxcox0,1000,0.0001,1.0
synthetic8m,boxcox0,1000,0.01,1.0
synthetic8m,boxcox0,1000,0.05,1.0
synthetic8m,boxcox0,1000,0.1,1.0
synthetic8m,boxcox0,1000,1e-08,1.0
synthetic8m,boxcox0,200,0.0001,1.0
synthetic8m,boxcox0,200,0.01,1.0
synthetic8m,boxcox0,200,0.05,1.0
synthetic8m,boxcox0,200,0.1,1.0
synthetic8m,boxcox0,200,1e-08,1.0
synthetic8m,boxcox0,400,0.0001,1.0
synthetic8m,boxcox0,400,0.01,1.0
synthetic8m,boxcox0,400,0.05,1.0
synthetic8m,boxcox0,400,0.1,1.0
synthetic8m,boxcox0,400,1e-08,1.0
synthetic8m,boxcox0,600,0.0001,1.0
synthetic8m,boxcox0,600,0.01,1.0
synthetic8m,boxcox0,600,0.05,1.0
synthetic8m,boxcox0,600,0.1,1.0
synthetic8m,boxcox0,600,1e-08,1.0
synthetic8m,boxcox0,800,0.0001,1.0
synthetic8m,boxcox0,800,0.01,1.0
synthetic8m,boxcox0,800,0.05,1.0
synthetic8m,boxcox0,800,0.1,1.0
synthetic8m,boxcox0,800,1e-08,1.0
synthetic8m,devide,1000,0.0001,1.0
synthetic8m,devide,1000,0.01,0.9999
synthetic8m,devide,1000,0.05,0.9952
synthetic8m,devide,1000,0.1,0.9952
synthetic8m,devide,1000,1e-08,1.0
synthetic8m,devide,200,0.0001,1.0
synthetic8m,devide,200,0.01,0.9998
synthetic8m,devide,200,0.05,0.9998
synthetic8m,devide,200,0.1,0.9933
synthetic8m,devide,200,1e-08,1.0
synthetic8m,devide,400,0.0001,1.0
synthetic8m,devide,400,0.01,0.9998
synthetic8m,devide,400,0.05,0.9998
synthetic8m,devide,400,0.1,0.9941
synthetic8m,devide,400,1e-08,1.0
synthetic8m,devide,600,0.0001,1.0
synthetic8m,devide,600,0.01,0.9999
synthetic8m,devide,600,0.05,0.9999
synthetic8m,devide,600,0.1,0.9947
synthetic8m,devide,600,1e-08,1.0
synthetic8m,devide,800,0.0001,1.0
synthetic8m,devide,800,0.01,0.9999
synthetic8m,devide,800,0.05,0.9951
synthetic8m,devide,800,0.1,0.9951
synthetic8m,devide,800,1e-08,1.0
synthetic8m,func1,1000,0.0001,1.0
synthetic8m,func1,1000,0.01,1.0
synthetic8m,func1,1000,0.05,1.0
synthetic8m,func1,1000,0.1,1.0
synthetic8m,func1,1000,1e-08,1.0
synthetic8m,func1,200,0.0001,1.0
synthetic8m,func1,200,0.01,1.0
synthetic8m,func1,200,0.05,1.0
synthetic8m,func1,200,0.1,1.0
synthetic8m,func1,200,1e-08,1.0
synthetic8m,func1,400,0.0001,1.0
synthetic8m,func1,400,0.01,1.0
synthetic8m,func1,400,0.05,1.0
synthetic8m,func1,400,0.1,1.0
synthetic8m,func1,400,1e-08,1.0
synthetic8m,func1,600,0.0001,1.0
synthetic8m,func1,600,0.01,1.0
synthetic8m,func1,600,0.05,1.0
synthetic8m,func1,600,0.1,1.0
synthetic8m,func1,600,1e-08,1.0
synthetic8m,func1,800,0.0001,1.0
synthetic8m,func1,800,0.01,1.0
synthetic8m,func1,800,0.05,1.0
synthetic8m,func1,800,0.1,1.0
synthetic8m,func1,800,1e-08,1.0
synthetic8m,L2,1000,0.0001,0.9999
synthetic8m,L2,1000,0.01,0.994
synthetic8m,L2,1000,0.05,0.9927
synthetic8m,L2,1000,0.1,0.9927
synthetic8m,L2,1000,1e-08,1.0
synthetic8m,L2,200,0.0001,0.9999
synthetic8m,L2,200,0.01,0.9947
synthetic8m,L2,200,0.05,0.9898
synthetic8m,L2,200,0.1,0.987
synthetic8m,L2,200,1e-08,1.0
synthetic8m,L2,400,0.0001,0.9999
synthetic8m,L2,400,0.01,0.9943
synthetic8m,L2,400,0.05,0.9897
synthetic8m,L2,400,0.1,0.9897
synthetic8m,L2,400,1e-08,1.0
synthetic8m,L2,600,0.0001,1.0
synthetic8m,L2,600,0.01,0.996
synthetic8m,L2,600,0.05,0.9916
synthetic8m,L2,600,0.1,0.9916
synthetic8m,L2,600,1e-08,1.0
synthetic8m,L2,800,0.0001,0.9999
synthetic8m,L2,800,0.01,0.9938
synthetic8m,L2,800,0.05,0.9922
synthetic8m,L2,800,0.1,0.9922
synthetic8m,L2,800,1e-08,1.0
synthetic8m,L22,1000,0.0001,1.0
synthetic8m,L22,1000,0.01,0.999
synthetic8m,L22,1000,0.05,0.9898
synthetic8m,L22,1000,0.1,0.9898
synthetic8m,L22,1000,1e-08,1.0
synthetic8m,L22,200,0.0001,1.0
synthetic8m,L22,200,0.01,0.998
synthetic8m,L22,200,0.05,0.9814
synthetic8m,L22,200,0.1,0.9814
synthetic8m,L22,200,1e-08,1.0
synthetic8m,L22,400,0.0001,1.0
synthetic8m,L22,400,0.01,0.9985
synthetic8m,L22,400,0.05,0.9865
synthetic8m,L22,400,0.1,0.9865
synthetic8m,L22,400,1e-08,1.0
synthetic8m,L22,600,0.0001,1.0
synthetic8m,L22,600,0.01,0.9988
synthetic8m,L22,600,0.05,0.9892
synthetic8m,L22,600,0.1,0.9892
synthetic8m,L22,600,1e-08,1.0
synthetic8m,L22,800,0.0001,1.0
synthetic8m,L22,800,0.01,0.999
synthetic8m,L22,800,0.05,0.9893
synthetic8m,L22,800,0.1,0.9893
synthetic8m,L22,800,1e-08,1.0
synthetic8m,L2LN,1000,0.0001,1.0
synthetic8m,L2LN,1000,0.01,0.9974
synthetic8m,L2LN,1000,0.05,0.9947
synthetic8m,L2LN,1000,0.1,0.9947
synthetic8m,L2LN,1000,1e-08,1.0
synthetic8m,L2LN,200,0.0001,1.0
synthetic8m,L2LN,200,0.01,0.9952
synthetic8m,L2LN,200,0.05,0.9903
synthetic8m,L2LN,200,0.1,0.9903
synthetic8m,L2LN,200,1e-08,1.0
synthetic8m,L2LN,400,0.0001,1.0
synthetic8m,L2LN,400,0.01,0.9962
synthetic8m,L2LN,400,0.05,0.9929
synthetic8m,L2LN,400,0.1,0.9929
synthetic8m,L2LN,400,1e-08,1.0
synthetic8m,L2LN,600,0.0001,1.0
synthetic8m,L2LN,600,0.01,0.9966
synthetic8m,L2LN,600,0.05,0.9937
synthetic8m,L2LN,600,0.1,0.9937
synthetic8m,L2LN,600,1e-08,1.0
synthetic8m,L2LN,800,0.0001,0.9999
synthetic8m,L2LN,800,0.01,0.9969
synthetic8m,L2LN,800,0.05,0.9944
synthetic8m,L2LN,800,0.1,0.9944
synthetic8m,L2LN,800,1e-08,1.0
synthetic8m,max,1000,0.0001,1.0
synthetic8m,max,1000,0.01,0.9947
synthetic8m,max,1000,0.05,0.9947
synthetic8m,max,1000,0.1,0.9947
synthetic8m,max,1000,1e-08,1.0
synthetic8m,max,200,0.0001,1.0
synthetic8m,max,200,0.01,0.9998
synthetic8m,max,200,0.05,0.9899
synthetic8m,max,200,0.1,0.9899
synthetic8m,max,200,1e-08,1.0
synthetic8m,max,400,0.0001,0.9999
synthetic8m,max,400,0.01,0.9921
synthetic8m,max,400,0.05,0.9921
synthetic8m,max,400,0.1,0.9921
synthetic8m,max,400,1e-08,1.0
synthetic8m,max,600,0.0001,0.9999
synthetic8m,max,600,0.01,0.9934
synthetic8m,max,600,0.05,0.9934
synthetic8m,max,600,0.1,0.9934
synthetic8m,max,600,1e-08,1.0
synthetic8m,max,800,0.0001,1.0
synthetic8m,max,800,0.01,0.9941
synthetic8m,max,800,0.05,0.9941
synthetic8m,max,800,0.1,0.9941
synthetic8m,max,800,1e-08,1.0
synthetic8m,mean,1000,0.0001,0.9999
synthetic8m,mean,1000,0.01,0.9951
synthetic8m,mean,1000,0.05,0.9912
synthetic8m,mean,1000,0.1,0.9912
synthetic8m,mean,1000,1e-08,1.0
synthetic8m,mean,200,0.0001,0.9999
synthetic8m,mean,200,0.01,0.9948
synthetic8m,mean,200,0.05,0.988
synthetic8m,mean,200,0.1,0.9837
synthetic8m,mean,200,1e-08,1.0
synthetic8m,mean,400,0.0001,0.9999
synthetic8m,mean,400,0.01,0.9948
synthetic8m,mean,400,0.05,0.9892
synthetic8m,mean,400,0.1,0.9872
synthetic8m,mean,400,1e-08,1.0
synthetic8m,mean,600,0.0001,1.0
synthetic8m,mean,600,0.01,0.9938
synthetic8m,mean,600,0.05,0.9888
synthetic8m,mean,600,0.1,0.9888
synthetic8m,mean,600,1e-08,1.0
synthetic8m,mean,800,0.0001,1.0
synthetic8m,mean,800,0.01,0.9947
synthetic8m,mean,800,0.05,0.9898
synthetic8m,mean,800,0.1,0.9898
synthetic8m,mean,800,1e-08,1.0
synthetic8m,minus,1000,0.0001,1.0
synthetic8m,minus,1000,0.01,0.9967
synthetic8m,minus,1000,0.05,0.9734
synthetic8m,minus,1000,0.1,0.9734
synthetic8m,minus,1000,1e-08,1.0
synthetic8m,minus,200,0.0001,0.9999
synthetic8m,minus,200,0.01,0.9973
synthetic8m,minus,200,0.05,0.9944
synthetic8m,minus,200,0.1,0.9532
synthetic8m,minus,200,1e-08,1.0
synthetic8m,minus,400,0.0001,1.0
synthetic8m,minus,400,0.01,0.9953
synthetic8m,minus,400,0.05,0.9953
synthetic8m,minus,400,0.1,0.9682
synthetic8m,minus,400,1e-08,1.0
synthetic8m,minus,600,0.0001,1.0
synthetic8m,minus,600,0.01,0.996
synthetic8m,minus,600,0.05,0.996
synthetic8m,minus,600,0.1,0.9619
synthetic8m,minus,600,1e-08,1.0
synthetic8m,minus,800,0.0001,1.0
synthetic8m,minus,800,0.01,0.9965
synthetic8m,minus,800,0.05,0.9698
synthetic8m,minus,800,0.1,0.9698
synthetic8m,minus,800,1e-08,1.0
synthetic8m,multi,1000,0.0001,1.0
synthetic8m,multi,1000,0.01,0.9983
synthetic8m,multi,1000,0.05,0.9766
synthetic8m,multi,1000,0.1,0.9766
synthetic8m,multi,1000,1e-08,1.0
synthetic8m,multi,200,0.0001,1.0
synthetic8m,multi,200,0.01,0.996
synthetic8m,multi,200,0.05,0.996
synthetic8m,multi,200,0.1,0.9666
synthetic8m,multi,200,1e-08,1.0
synthetic8m,multi,400,0.0001,1.0
synthetic8m,multi,400,0.01,0.9968
synthetic8m,multi,400,0.05,0.9968
synthetic8m,multi,400,0.1,0.9743
synthetic8m,multi,400,1e-08,1.0
synthetic8m,multi,600,0.0001,1.0
synthetic8m,multi,600,0.01,0.9978
synthetic8m,multi,600,0.05,0.9804
synthetic8m,multi,600,0.1,0.9804
synthetic8m,multi,600,1e-08,1.0
synthetic8m,multi,800,0.0001,1.0
synthetic8m,multi,800,0.01,0.9979
synthetic8m,multi,800,0.05,0.9811
synthetic8m,multi,800,0.1,0.9811
synthetic8m,multi,800,1e-08,1.0
synthetic8m,plus,1000,0.0001,1.0
synthetic8m,plus,1000,0.01,0.998
synthetic8m,plus,1000,0.05,0.9893
synthetic8m,plus,1000,0.1,0.9893
synthetic8m,plus,1000,1e-08,1.0
synthetic8m,plus,200,0.0001,1.0
synthetic8m,plus,200,0.01,0.9962
synthetic8m,plus,200,0.05,0.9962
synthetic8m,plus,200,0.1,0.9771
synthetic8m,plus,200,1e-08,1.0
synthetic8m,plus,400,0.0001,1.0
synthetic8m,plus,400,0.01,0.9969
synthetic8m,plus,400,0.05,0.9827
synthetic8m,plus,400,0.1,0.9827
synthetic8m,plus,400,1e-08,1.0
synthetic8m,plus,600,0.0001,1.0
synthetic8m,plus,600,0.01,0.9976
synthetic8m,plus,600,0.05,0.9882
synthetic8m,plus,600,0.1,0.9882
synthetic8m,plus,600,1e-08,1.0
synthetic8m,plus,800,0.0001,1.0
synthetic8m,plus,800,0.01,0.9978
synthetic8m,plus,800,0.05,0.9848
synthetic8m,plus,800,0.1,0.9848
synthetic8m,plus,800,1e-08,1.0
synthetic8m,variance,1000,0.0001,0.9999
synthetic8m,variance,1000,0.01,0.9969
synthetic8m,variance,1000,0.05,0.9896
synthetic8m,variance,1000,0.1,0.9896
synthetic8m,variance,1000,1e-08,1.0
synthetic8m,variance,200,0.0001,0.9999
synthetic8m,variance,200,0.01,0.9963
synthetic8m,variance,200,0.05,0.9913
synthetic8m,variance,200,0.1,0.9797
synthetic8m,variance,200,1e-08,1.0
synthetic8m,variance,400,0.0001,0.9999
synthetic8m,variance,400,0.01,0.9949
synthetic8m,variance,400,0.05,0.9854
synthetic8m,variance,400,0.1,0.9854
synthetic8m,variance,400,1e-08,1.0
synthetic8m,variance,600,0.0001,0.9999
synthetic8m,variance,600,0.01,0.9962
synthetic8m,variance,600,0.05,0.9939
synthetic8m,variance,600,0.1,0.9861
synthetic8m,variance,600,1e-08,1.0
synthetic8m,variance,800,0.0001,0.9999
synthetic8m,variance,800,0.01,0.9965
synthetic8m,variance,800,0.05,0.9891
synthetic8m,variance,800,0.1,0.9891
synthetic8m,variance,800,1e-08,1.0
synthetic8m,weightsum,1000,0.0001,1.0
synthetic8m,weightsum,1000,0.01,0.9949
synthetic8m,weightsum,1000,0.05,0.9888
synthetic8m,weightsum,1000,0.1,0.9888
synthetic8m,weightsum,1000,1e-08,1.0
synthetic8m,weightsum,200,0.0001,1.0
synthetic8m,weightsum,200,0.01,0.9952
synthetic8m,weightsum,200,0.05,0.9894
synthetic8m,weightsum,200,0.1,0.9828
synthetic8m,weightsum,200,1e-08,1.0
synthetic8m,weightsum,400,0.0001,1.0
synthetic8m,weightsum,400,0.01,0.9948
synthetic8m,weightsum,400,0.05,0.9916
synthetic8m,weightsum,400,0.1,0.9863
synthetic8m,weightsum,400,1e-08,1.0
synthetic8m,weightsum,600,0.0001,1.0
synthetic8m,weightsum,600,0.01,0.9946
synthetic8m,weightsum,600,0.05,0.9872
synthetic8m,weightsum,600,0.1,0.9872
synthetic8m,weightsum,600,1e-08,1.0
synthetic8m,weightsum,800,0.0001,1.0
synthetic8m,weightsum,800,0.01,0.9948
synthetic8m,weightsum,800,0.05,0.9897
synthetic8m,weightsum,800,0.1,0.9897
synthetic8m,weightsum,800,1e-08,1.0
traffic,boxcox0,1000,0.0001,1.0
traffic,boxcox0,1000,0.01,1.0
traffic,boxcox0,1000,0.05,1.0
traffic,boxcox0,1000,0.1,1.0
traffic,boxcox0,1000,1e-08,1.0
traffic,boxcox0,200,0.0001,1.0
traffic,boxcox0,200,0.01,1.0
traffic,boxcox0,200,0.05,1.0
traffic,boxcox0,200,0.1,1.0
traffic,boxcox0,200,1e-08,1.0
traffic,boxcox0,400,0.0001,1.0
traffic,boxcox0,400,0.01,1.0
traffic,boxcox0,400,0.05,1.0
traffic,boxcox0,400,0.1,1.0
traffic,boxcox0,400,1e-08,1.0
traffic,boxcox0,600,0.0001,1.0
traffic,boxcox0,600,0.01,1.0
traffic,boxcox0,600,0.05,1.0
traffic,boxcox0,600,0.1,1.0
traffic,boxcox0,600,1e-08,1.0
traffic,boxcox0,800,0.0001,0.9999
traffic,boxcox0,800,0.01,0.9999
traffic,boxcox0,800,0.05,0.9999
traffic,boxcox0,800,0.1,0.9999
traffic,boxcox0,800,1e-08,1.0
traffic,devide,1000,0.0001,0.9999
traffic,devide,1000,0.01,0.9932
traffic,devide,1000,0.05,0.9777
traffic,devide,1000,0.1,0.9777
traffic,devide,1000,1e-08,1.0
traffic,devide,200,0.0001,0.9999
traffic,devide,200,0.01,0.9942
traffic,devide,200,0.05,0.981
traffic,devide,200,0.1,0.959
traffic,devide,200,1e-08,1.0
traffic,devide,400,0.0001,0.9999
traffic,devide,400,0.01,0.9949
traffic,devide,400,0.05,0.9788
traffic,devide,400,0.1,0.9635
traffic,devide,400,1e-08,1.0
traffic,devide,600,0.0001,0.9999
traffic,devide,600,0.01,0.9939
traffic,devide,600,0.05,0.9827
traffic,devide,600,0.1,0.9649
traffic,devide,600,1e-08,1.0
traffic,devide,800,0.0001,0.9999
traffic,devide,800,0.01,0.9953
traffic,devide,800,0.05,0.9862
traffic,devide,800,0.1,0.9727
traffic,devide,800,1e-08,1.0
traffic,func1,1000,0.0001,1.0
traffic,func1,1000,0.01,0.999
traffic,func1,1000,0.05,0.999
traffic,func1,1000,0.1,0.999
traffic,func1,1000,1e-08,1.0
traffic,func1,200,0.0001,1.0
traffic,func1,200,0.01,0.9983
traffic,func1,200,0.05,0.9983
traffic,func1,200,0.1,0.9983
traffic,func1,200,1e-08,1.0
traffic,func1,400,0.0001,0.9999
traffic,func1,400,0.01,0.9986
traffic,func1,400,0.05,0.9986
traffic,func1,400,0.1,0.9986
traffic,func1,400,1e-08,1.0
traffic,func1,600,0.0001,1.0
traffic,func1,600,0.01,0.9984
traffic,func1,600,0.05,0.9984
traffic,func1,600,0.1,0.9984
traffic,func1,600,1e-08,1.0
traffic,func1,800,0.0001,1.0
traffic,func1,800,0.01,0.9987
traffic,func1,800,0.05,0.9987
traffic,func1,800,0.1,0.9987
traffic,func1,800,1e-08,1.0
traffic,L2,1000,0.0001,0.9999
traffic,L2,1000,0.01,0.9917
traffic,L2,1000,0.05,0.9701
traffic,L2,1000,0.1,0.9597
traffic,L2,1000,1e-08,1.0
traffic,L2,200,0.0001,0.9998
traffic,L2,200,0.01,0.992
traffic,L2,200,0.05,0.9741
traffic,L2,200,0.1,0.9639
traffic,L2,200,1e-08,1.0
traffic,L2,400,0.0001,0.9998
traffic,L2,400,0.01,0.9914
traffic,L2,400,0.05,0.9698
traffic,L2,400,0.1,0.9611
traffic,L2,400,1e-08,1.0
traffic,L2,600,0.0001,0.9999
traffic,L2,600,0.01,0.9916
traffic,L2,600,0.05,0.9711
traffic,L2,600,0.1,0.9588
traffic,L2,600,1e-08,1.0
traffic,L2,800,0.0001,0.9998
traffic,L2,800,0.01,0.9923
traffic,L2,800,0.05,0.9691
traffic,L2,800,0.1,0.9569
traffic,L2,800,1e-08,1.0
traffic,L22,1000,0.0001,0.9999
traffic,L22,1000,0.01,0.997
traffic,L22,1000,0.05,0.978
traffic,L22,1000,0.1,0.978
traffic,L22,1000,1e-08,1.0
traffic,L22,200,0.0001,0.9999
traffic,L22,200,0.01,0.9961
traffic,L22,200,0.05,0.9836
traffic,L22,200,0.1,0.9734
traffic,L22,200,1e-08,1.0
traffic,L22,400,0.0001,0.9998
traffic,L22,400,0.01,0.9958
traffic,L22,400,0.05,0.9878
traffic,L22,400,0.1,0.9769
traffic,L22,400,1e-08,1.0
traffic,L22,600,0.0001,0.9999
traffic,L22,600,0.01,0.9964
traffic,L22,600,0.05,0.9785
traffic,L22,600,0.1,0.9785
traffic,L22,600,1e-08,1.0
traffic,L22,800,0.0001,0.9998
traffic,L22,800,0.01,0.9968
traffic,L22,800,0.05,0.9796
traffic,L22,800,0.1,0.9796
traffic,L22,800,1e-08,1.0
traffic,L2LN,1000,0.0001,0.9999
traffic,L2LN,1000,0.01,0.9943
traffic,L2LN,1000,0.05,0.981
traffic,L2LN,1000,0.1,0.9656
traffic,L2LN,1000,1e-08,1.0
traffic,L2LN,200,0.0001,0.9999
traffic,L2LN,200,0.01,0.9934
traffic,L2LN,200,0.05,0.9841
traffic,L2LN,200,0.1,0.9709
traffic,L2LN,200,1e-08,1.0
traffic,L2LN,400,0.0001,0.9999
traffic,L2LN,400,0.01,0.9942
traffic,L2LN,400,0.05,0.9821
traffic,L2LN,400,0.1,0.9679
traffic,L2LN,400,1e-08,1.0
traffic,L2LN,600,0.0001,0.9999
traffic,L2LN,600,0.01,0.9947
traffic,L2LN,600,0.05,0.9818
traffic,L2LN,600,0.1,0.9692
traffic,L2LN,600,1e-08,1.0
traffic,L2LN,800,0.0001,0.9998
traffic,L2LN,800,0.01,0.9928
traffic,L2LN,800,0.05,0.9812
traffic,L2LN,800,0.1,0.9685
traffic,L2LN,800,1e-08,1.0
traffic,max,1000,0.0001,0.9999
traffic,max,1000,0.01,0.9946
traffic,max,1000,0.05,0.9787
traffic,max,1000,0.1,0.9787
traffic,max,1000,1e-08,1.0
traffic,max,200,0.0001,0.9996
traffic,max,200,0.01,0.9949
traffic,max,200,0.05,0.987
traffic,max,200,0.1,0.9754
traffic,max,200,1e-08,1.0
traffic,max,400,0.0001,0.9998
traffic,max,400,0.01,0.9957
traffic,max,400,0.05,0.9835
traffic,max,400,0.1,0.9707
traffic,max,400,1e-08,1.0
traffic,max,600,0.0001,0.9999
traffic,max,600,0.01,0.9951
traffic,max,600,0.05,0.9878
traffic,max,600,0.1,0.9757
traffic,max,600,1e-08,1.0
traffic,max,800,0.0001,0.9997
traffic,max,800,0.01,0.9956
traffic,max,800,0.05,0.9777
traffic,max,800,0.1,0.9777
traffic,max,800,1e-08,1.0
traffic,mean,1000,0.0001,0.9999
traffic,mean,1000,0.01,0.9913
traffic,mean,1000,0.05,0.9629
traffic,mean,1000,0.1,0.9472
traffic,mean,1000,1e-08,1.0
traffic,mean,200,0.0001,0.9998
traffic,mean,200,0.01,0.992
traffic,mean,200,0.05,0.972
traffic,mean,200,0.1,0.9636
traffic,mean,200,1e-08,1.0
traffic,mean,400,0.0001,0.9999
traffic,mean,400,0.01,0.9915
traffic,mean,400,0.05,0.9688
traffic,mean,400,0.1,0.9611
traffic,mean,400,1e-08,1.0
traffic,mean,600,0.0001,0.9999
traffic,mean,600,0.01,0.9915
traffic,mean,600,0.05,0.9667
traffic,mean,600,0.1,0.9551
traffic,mean,600,1e-08,1.0
traffic,mean,800,0.0001,0.9998
traffic,mean,800,0.01,0.9912
traffic,mean,800,0.05,0.9637
traffic,mean,800,0.1,0.9575
traffic,mean,800,1e-08,1.0
traffic,minus,1000,0.0001,0.9999
traffic,minus,1000,0.01,0.9947
traffic,minus,1000,0.05,0.9821
traffic,minus,1000,0.1,0.9695
traffic,minus,1000,1e-08,1.0
traffic,minus,200,0.0001,0.9999
traffic,minus,200,0.01,0.9947
traffic,minus,200,0.05,0.9827
traffic,minus,200,0.1,0.9663
traffic,minus,200,1e-08,1.0
traffic,minus,400,0.0001,0.9999
traffic,minus,400,0.01,0.9953
traffic,minus,400,0.05,0.9777
traffic,minus,400,0.1,0.9677
traffic,minus,400,1e-08,1.0
traffic,minus,600,0.0001,0.9999
traffic,minus,600,0.01,0.9948
traffic,minus,600,0.05,0.9775
traffic,minus,600,0.1,0.9632
traffic,minus,600,1e-08,1.0
traffic,minus,800,0.0001,0.9999
traffic,minus,800,0.01,0.9935
traffic,minus,800,0.05,0.9798
traffic,minus,800,0.1,0.9682
traffic,minus,800,1e-08,1.0
traffic,multi,1000,0.0001,0.9999
traffic,multi,1000,0.01,0.994
traffic,multi,1000,0.05,0.9791
traffic,multi,1000,0.1,0.9742
traffic,multi,1000,1e-08,1.0
traffic,multi,200,0.0001,0.9999
traffic,multi,200,0.01,0.9956
traffic,multi,200,0.05,0.9819
traffic,multi,200,0.1,0.975
traffic,multi,200,1e-08,1.0
traffic,multi,400,0.0001,0.9999
traffic,multi,400,0.01,0.9959
traffic,multi,400,0.05,0.9863
traffic,multi,400,0.1,0.9727
traffic,multi,400,1e-08,1.0
traffic,multi,600,0.0001,1.0
traffic,multi,600,0.01,0.9957
traffic,multi,600,0.05,0.9877
traffic,multi,600,0.1,0.9749
traffic,multi,600,1e-08,1.0
traffic,multi,800,0.0001,0.9999
traffic,multi,800,0.01,0.9953
traffic,multi,800,0.05,0.9882
traffic,multi,800,0.1,0.975
traffic,multi,800,1e-08,1.0
traffic,plus,1000,0.0001,0.9999
traffic,plus,1000,0.01,0.9954
traffic,plus,1000,0.05,0.9841
traffic,plus,1000,0.1,0.9761
traffic,plus,1000,1e-08,1.0
traffic,plus,200,0.0001,0.9999
traffic,plus,200,0.01,0.9939
traffic,plus,200,0.05,0.9821
traffic,plus,200,0.1,0.9809
traffic,plus,200,1e-08,1.0
traffic,plus,400,0.0001,0.9998
traffic,plus,400,0.01,0.9948
traffic,plus,400,0.05,0.98
traffic,plus,400,0.1,0.974
traffic,plus,400,1e-08,1.0
traffic,plus,600,0.0001,0.9999
traffic,plus,600,0.01,0.9939
traffic,plus,600,0.05,0.9821
traffic,plus,600,0.1,0.9756
traffic,plus,600,1e-08,1.0
traffic,plus,800,0.0001,0.9999
traffic,plus,800,0.01,0.9943
traffic,plus,800,0.05,0.9825
traffic,plus,800,0.1,0.9766
traffic,plus,800,1e-08,1.0
traffic,variance,1000,0.0001,0.9994
traffic,variance,1000,0.01,0.9926
traffic,variance,1000,0.05,0.9713
traffic,variance,1000,0.1,0.9621
traffic,variance,1000,1e-08,1.0
traffic,variance,200,0.0001,0.9992
traffic,variance,200,0.01,0.9939
traffic,variance,200,0.05,0.9779
traffic,variance,200,0.1,0.9543
traffic,variance,200,1e-08,1.0
traffic,variance,400,0.0001,0.9992
traffic,variance,400,0.01,0.9924
traffic,variance,400,0.05,0.9774
traffic,variance,400,0.1,0.9644
traffic,variance,400,1e-08,1.0
traffic,variance,600,0.0001,0.9994
traffic,variance,600,0.01,0.9921
traffic,variance,600,0.05,0.9762
traffic,variance,600,0.1,0.9572
traffic,variance,600,1e-08,1.0
traffic,variance,800,0.0001,0.9994
traffic,variance,800,0.01,0.9927
traffic,variance,800,0.05,0.9789
traffic,variance,800,0.1,0.961
traffic,variance,800,1e-08,1.0
traffic,weightsum,1000,0.0001,0.9999
traffic,weightsum,1000,0.01,0.9911
traffic,weightsum,1000,0.05,0.9666
traffic,weightsum,1000,0.1,0.9515
traffic,weightsum,1000,1e-08,1.0
traffic,weightsum,200,0.0001,0.9999
traffic,weightsum,200,0.01,0.9921
traffic,weightsum,200,0.05,0.9694
traffic,weightsum,200,0.1,0.955
traffic,weightsum,200,1e-08,1.0
traffic,weightsum,400,0.0001,0.9999
traffic,weightsum,400,0.01,0.9917
traffic,weightsum,400,0.05,0.9688
traffic,weightsum,400,0.1,0.9523
traffic,weightsum,400,1e-08,1.0
traffic,weightsum,600,0.0001,0.9999
traffic,weightsum,600,0.01,0.9916
traffic,weightsum,600,0.05,0.9687
traffic,weightsum,600,0.1,0.9509
traffic,weightsum,600,1e-08,1.0
traffic,weightsum,800,0.0001,0.9999
traffic,weightsum,800,0.01,0.9917
